0.000,0.000,0.000,0.001,0.000,0.002,0.001,0.001,0.001,0.029,0.011,0.017,0.012,0.176,0.159,0.119,0.104,0.094,0.083,0.115,0.060,0.118,0.113,0.074,0.061,0.061,0.122,0.108,0.069,0.071,0.062,0.092,0.080,0.104,0.046,0.046
0.007,0.002,0.015,0.010,0.029,0.054,0.034,0.032,0.035,0.195,0.076,0.125,0.086,0.228,0.172,0.133,0.148,0.110,0.095,0.122,0.072,0.133,0.144,0.087,0.060,0.060,0.130,0.101,0.068,0.067,0.059,0.081,0.072,0.094,0.046,0.046
0.000,0.000,0.000,0.001,0.000,0.002,0.001,0.001,0.001,0.028,0.010,0.016,0.012,0.179,0.164,0.120,0.101,0.092,0.080,0.111,0.058,0.119,0.113,0.075,0.061,0.061,0.121,0.110,0.070,0.071,0.062,0.091,0.080,0.104,0.046,0.046
0.000,0.000,0.000,0.001,0.000,0.002,0.001,0.001,0.001,0.029,0.011,0.018,0.012,0.167,0.159,0.117,0.104,0.099,0.085,0.120,0.063,0.111,0.109,0.072,0.060,0.060,0.121,0.107,0.070,0.069,0.061,0.091,0.080,0.104,0.046,0.046
0.000,0.000,0.000,0.001,0.000,0.002,0.001,0.001,0.001,0.027,0.010,0.015,0.012,0.172,0.169,0.120,0.097,0.094,0.081,0.110,0.058,0.113,0.110,0.073,0.060,0.060,0.121,0.114,0.072,0.072,0.062,0.092,0.081,0.104,0.046,0.046
0.000,0.000,0.000,0.001,0.000,0.001,0.001,0.001,0.001,0.027,0.010,0.014,0.011,0.182,0.167,0.120,0.098,0.089,0.075,0.106,0.055,0.121,0.116,0.076,0.062,0.062,0.123,0.111,0.071,0.070,0.061,0.092,0.081,0.104,0.046,0.046
0.000,0.000,0.000,0.001,0.000,0.001,0.001,0.001,0.001,0.027,0.010,0.017,0.012,0.171,0.157,0.118,0.105,0.095,0.082,0.118,0.061,0.114,0.111,0.073,0.060,0.061,0.122,0.103,0.068,0.068,0.060,0.091,0.081,0.104,0.046,0.046
0.000,0.000,0.000,0.001,0.000,0.002,0.001,0.001,0.001,0.028,0.010,0.016,0.012,0.177,0.165,0.119,0.101,0.094,0.081,0.112,0.058,0.119,0.114,0.075,0.062,0.062,0.123,0.113,0.071,0.072,0.062,0.093,0.080,0.104,0.046,0.046
0.000,0.000,0.000,0.000,0.000,0.001,0.001,0.001,0.001,0.027,0.010,0.017,0.011,0.177,0.159,0.118,0.109,0.097,0.084,0.118,0.062,0.121,0.114,0.076,0.062,0.062,0.122,0.106,0.070,0.069,0.060,0.091,0.080,0.104,0.046,0.046
0.000,0.000,0.000,0.001,0.000,0.001,0.001,0.001,0.001,0.028,0.010,0.017,0.012,0.178,0.158,0.118,0.107,0.094,0.082,0.116,0.060,0.120,0.114,0.075,0.062,0.062,0.121,0.104,0.069,0.069,0.060,0.091,0.080,0.104,0.046,0.046
0.007,0.002,0.015,0.010,0.028,0.053,0.028,0.032,0.035,0.192,0.073,0.104,0.084,0.237,0.181,0.133,0.135,0.101,0.087,0.109,0.063,0.142,0.155,0.090,0.061,0.061,0.137,0.111,0.070,0.071,0.062,0.084,0.073,0.096,0.046,0.046
0.000,0.000,0.000,0.001,0.000,0.001,0.001,0.001,0.001,0.026,0.010,0.017,0.011,0.166,0.157,0.116,0.102,0.097,0.084,0.118,0.062,0.110,0.109,0.072,0.060,0.060,0.122,0.107,0.069,0.070,0.061,0.092,0.081,0.104,0.046,0.046
0.007,0.002,0.016,0.011,0.029,0.053,0.029,0.032,0.036,0.194,0.074,0.108,0.085,0.239,0.178,0.133,0.139,0.100,0.088,0.111,0.064,0.143,0.159,0.092,0.061,0.061,0.139,0.109,0.069,0.071,0.062,0.084,0.073,0.097,0.046,0.046
0.005,0.001,0.012,0.009,0.022,0.045,0.024,0.027,0.031,0.185,0.070,0.102,0.080,0.241,0.180,0.134,0.140,0.101,0.087,0.112,0.063,0.144,0.162,0.092,0.061,0.061,0.143,0.109,0.070,0.070,0.061,0.084,0.074,0.098,0.046,0.046
0.000,0.000,0.000,0.001,0.000,0.002,0.001,0.001,0.001,0.028,0.010,0.015,0.012,0.178,0.170,0.121,0.095,0.091,0.077,0.106,0.055,0.117,0.113,0.074,0.061,0.061,0.122,0.113,0.072,0.071,0.062,0.092,0.081,0.104,0.046,0.046
0.000,0.000,0.000,0.001,0.000,0.001,0.001,0.001,0.001,0.028,0.010,0.014,0.011,0.189,0.174,0.122,0.096,0.088,0.074,0.101,0.052,0.125,0.117,0.077,0.062,0.062,0.123,0.115,0.073,0.071,0.062,0.092,0.080,0.104,0.046,0.046
0.000,0.000,0.000,0.001,0.000,0.001,0.001,0.001,0.001,0.027,0.010,0.017,0.012,0.170,0.154,0.117,0.107,0.097,0.086,0.121,0.063,0.115,0.112,0.073,0.061,0.061,0.122,0.105,0.068,0.069,0.061,0.092,0.081,0.104,0.046,0.046
0.000,0.000,0.000,0.001,0.000,0.001,0.001,0.001,0.001,0.027,0.010,0.016,0.012,0.177,0.166,0.119,0.101,0.094,0.081,0.112,0.058,0.119,0.113,0.075,0.062,0.062,0.122,0.112,0.071,0.072,0.062,0.092,0.080,0.104,0.046,0.046
0.000,0.000,0.000,0.001,0.000,0.001,0.001,0.001,0.001,0.027,0.010,0.015,0.012,0.172,0.165,0.118,0.097,0.093,0.081,0.110,0.058,0.116,0.112,0.073,0.061,0.061,0.124,0.114,0.071,0.072,0.063,0.093,0.081,0.105,0.047,0.047
0.000,0.000,0.000,0.001,0.000,0.002,0.001,0.001,0.001,0.028,0.010,0.016,0.012,0.177,0.166,0.120,0.101,0.094,0.081,0.112,0.058,0.118,0.112,0.074,0.061,0.061,0.122,0.111,0.071,0.070,0.062,0.092,0.080,0.104,0.046,0.046
0.000,0.000,0.000,0.001,0.000,0.002,0.001,0.001,0.001,0.027,0.010,0.017,0.012,0.168,0.154,0.115,0.106,0.097,0.086,0.120,0.062,0.114,0.111,0.073,0.060,0.061,0.123,0.107,0.069,0.071,0.062,0.093,0.081,0.105,0.047,0.046
0.007,0.002,0.017,0.011,0.031,0.056,0.029,0.034,0.037,0.196,0.075,0.108,0.086,0.236,0.181,0.132,0.136,0.102,0.086,0.108,0.063,0.143,0.155,0.090,0.061,0.062,0.135,0.110,0.071,0.070,0.061,0.083,0.073,0.095,0.046,0.046
0.005,0.001,0.013,0.010,0.022,0.045,0.022,0.027,0.031,0.183,0.070,0.096,0.080,0.239,0.180,0.133,0.132,0.097,0.083,0.107,0.060,0.147,0.164,0.092,0.062,0.062,0.146,0.111,0.071,0.071,0.062,0.085,0.074,0.099,0.046,0.046
0.006,0.002,0.015,0.011,0.025,0.049,0.026,0.030,0.034,0.190,0.072,0.103,0.083,0.241,0.181,0.134,0.138,0.101,0.086,0.111,0.062,0.147,0.164,0.092,0.062,0.062,0.145,0.110,0.071,0.070,0.061,0.085,0.074,0.099,0.046,0.046
0.005,0.001,0.013,0.009,0.025,0.049,0.031,0.029,0.033,0.188,0.073,0.123,0.084,0.230,0.167,0.132,0.154,0.110,0.098,0.125,0.073,0.136,0.151,0.089,0.060,0.060,0.134,0.101,0.067,0.068,0.060,0.082,0.072,0.095,0.046,0.046
0.000,0.000,0.000,0.001,0.000,0.002,0.001,0.001,0.001,0.028,0.011,0.018,0.012,0.170,0.154,0.116,0.106,0.096,0.085,0.119,0.062,0.116,0.111,0.073,0.061,0.061,0.121,0.105,0.068,0.070,0.061,0.091,0.080,0.104,0.046,0.046
0.000,0.000,0.000,0.001,0.000,0.001,0.001,0.001,0.001,0.027,0.010,0.015,0.011,0.179,0.164,0.119,0.099,0.090,0.078,0.108,0.056,0.119,0.115,0.075,0.061,0.061,0.123,0.111,0.070,0.071,0.062,0.093,0.081,0.105,0.047,0.046
0.006,0.002,0.014,0.010,0.027,0.052,0.029,0.030,0.034,0.193,0.073,0.112,0.084,0.237,0.180,0.135,0.143,0.106,0.090,0.116,0.067,0.138,0.153,0.090,0.060,0.060,0.136,0.107,0.069,0.069,0.060,0.083,0.073,0.097,0.046,0.046
0.000,0.000,0.000,0.001,0.000,0.002,0.001,0.001,0.001,0.028,0.010,0.016,0.012,0.180,0.165,0.120,0.101,0.092,0.080,0.111,0.058,0.119,0.113,0.075,0.061,0.061,0.122,0.110,0.070,0.071,0.062,0.091,0.080,0.104,0.046,0.046
0.000,0.000,0.000,0.001,0.000,0.001,0.001,0.001,0.001,0.026,0.010,0.015,0.011,0.178,0.159,0.119,0.102,0.091,0.080,0.112,0.058,0.118,0.114,0.075,0.061,0.061,0.122,0.106,0.068,0.070,0.061,0.091,0.080,0.104,0.046,0.046
0.007,0.002,0.016,0.011,0.030,0.055,0.028,0.033,0.036,0.196,0.074,0.104,0.086,0.237,0.184,0.133,0.133,0.100,0.087,0.106,0.062,0.143,0.156,0.091,0.062,0.062,0.137,0.115,0.072,0.073,0.063,0.084,0.073,0.096,0.047,0.047
0.000,0.000,0.000,0.001,0.000,0.002,0.001,0.001,0.001,0.029,0.010,0.015,0.012,0.182,0.173,0.121,0.096,0.091,0.078,0.105,0.055,0.120,0.114,0.075,0.061,0.062,0.122,0.117,0.073,0.073,0.063,0.093,0.081,0.105,0.047,0.047
0.007,0.002,0.015,0.011,0.029,0.055,0.032,0.033,0.036,0.195,0.074,0.115,0.086,0.235,0.177,0.134,0.144,0.105,0.094,0.117,0.068,0.140,0.149,0.089,0.061,0.061,0.133,0.108,0.068,0.071,0.062,0.083,0.073,0.096,0.046,0.046
0.007,0.002,0.015,0.011,0.028,0.053,0.029,0.031,0.035,0.194,0.074,0.111,0.084,0.240,0.184,0.135,0.143,0.107,0.091,0.115,0.066,0.142,0.157,0.091,0.061,0.061,0.139,0.111,0.071,0.070,0.061,0.084,0.074,0.097,0.046,0.046
0.006,0.002,0.015,0.010,0.029,0.053,0.029,0.032,0.035,0.196,0.074,0.112,0.086,0.237,0.175,0.132,0.142,0.101,0.088,0.113,0.065,0.142,0.156,0.091,0.061,0.061,0.136,0.104,0.068,0.069,0.060,0.083,0.072,0.095,0.046,0.046
0.007,0.002,0.016,0.011,0.030,0.056,0.030,0.033,0.036,0.197,0.075,0.112,0.086,0.238,0.179,0.134,0.140,0.103,0.089,0.112,0.065,0.140,0.153,0.090,0.061,0.061,0.134,0.107,0.069,0.070,0.061,0.083,0.073,0.096,0.046,0.046
0.006,0.002,0.014,0.010,0.026,0.051,0.033,0.031,0.034,0.187,0.073,0.126,0.084,0.230,0.162,0.131,0.157,0.108,0.098,0.127,0.075,0.138,0.150,0.090,0.061,0.060,0.133,0.096,0.065,0.067,0.059,0.082,0.072,0.095,0.046,0.046
0.000,0.000,0.000,0.000,0.000,0.001,0.001,0.001,0.001,0.027,0.009,0.014,0.011,0.183,0.171,0.123,0.099,0.092,0.077,0.108,0.056,0.119,0.114,0.075,0.061,0.061,0.122,0.111,0.071,0.070,0.061,0.091,0.080,0.104,0.046,0.046
0.007,0.002,0.016,0.011,0.030,0.055,0.031,0.033,0.036,0.197,0.075,0.114,0.086,0.237,0.177,0.133,0.143,0.104,0.089,0.113,0.066,0.142,0.152,0.090,0.061,0.061,0.132,0.105,0.069,0.068,0.060,0.082,0.072,0.095,0.046,0.046
0.000,0.000,0.000,0.001,0.000,0.002,0.001,0.001,0.001,0.029,0.011,0.019,0.012,0.171,0.153,0.117,0.109,0.097,0.085,0.122,0.064,0.117,0.111,0.074,0.061,0.061,0.121,0.102,0.068,0.068,0.060,0.091,0.080,0.103,0.046,0.046
0.008,0.002,0.018,0.011,0.034,0.060,0.034,0.036,0.039,0.202,0.077,0.118,0.088,0.235,0.175,0.133,0.142,0.103,0.089,0.114,0.066,0.141,0.149,0.089,0.062,0.061,0.131,0.104,0.068,0.068,0.060,0.082,0.072,0.095,0.046,0.046
0.007,0.002,0.017,0.011,0.030,0.055,0.029,0.033,0.037,0.196,0.075,0.107,0.086,0.241,0.180,0.134,0.138,0.100,0.088,0.111,0.063,0.143,0.161,0.092,0.061,0.061,0.143,0.111,0.070,0.072,0.062,0.085,0.074,0.098,0.047,0.047
0.005,0.001,0.011,0.009,0.021,0.044,0.023,0.026,0.030,0.187,0.070,0.103,0.081,0.244,0.183,0.135,0.142,0.103,0.088,0.114,0.064,0.146,0.166,0.093,0.062,0.062,0.146,0.109,0.070,0.070,0.061,0.085,0.074,0.098,0.046,0.046
0.008,0.002,0.017,0.011,0.032,0.058,0.030,0.035,0.038,0.199,0.076,0.109,0.087,0.236,0.182,0.133,0.135,0.102,0.087,0.109,0.063,0.142,0.151,0.090,0.062,0.062,0.133,0.111,0.071,0.070,0.062,0.083,0.072,0.095,0.046,0.046
0.000,0.000,0.000,0.001,0.000,0.002,0.001,0.001,0.001,0.028,0.010,0.016,0.012,0.171,0.167,0.119,0.097,0.094,0.081,0.111,0.058,0.114,0.111,0.073,0.060,0.061,0.123,0.114,0.072,0.072,0.062,0.093,0.081,0.105,0.046,0.046
0.000,0.000,0.000,0.001,0.000,0.001,0.001,0.001,0.001,0.027,0.010,0.015,0.011,0.183,0.162,0.121,0.103,0.091,0.080,0.112,0.058,0.121,0.115,0.076,0.062,0.062,0.123,0.107,0.069,0.070,0.061,0.092,0.080,0.104,0.046,0.046
0.007,0.002,0.016,0.011,0.028,0.054,0.030,0.032,0.036,0.194,0.074,0.112,0.085,0.240,0.174,0.134,0.145,0.102,0.089,0.116,0.066,0.143,0.160,0.092,0.061,0.061,0.140,0.104,0.068,0.069,0.060,0.084,0.074,0.097,0.046,0.046
0.000,0.000,0.000,0.001,0.000,0.002,0.001,0.001,0.001,0.031,0.011,0.021,0.013,0.168,0.154,0.119,0.111,0.101,0.087,0.127,0.067,0.111,0.109,0.072,0.060,0.060,0.120,0.098,0.066,0.066,0.058,0.090,0.080,0.104,0.046,0.046
0.008,0.002,0.017,0.011,0.032,0.057,0.032,0.035,0.038,0.198,0.076,0.114,0.087,0.236,0.174,0.131,0.142,0.102,0.088,0.112,0.065,0.143,0.156,0.091,0.062,0.061,0.135,0.105,0.068,0.069,0.060,0.082,0.072,0.095,0.046,0.046
0.000,0.000,0.000,0.000,0.000,0.001,0.001,0.001,0.001,0.026,0.010,0.017,0.011,0.173,0.150,0.116,0.110,0.095,0.083,0.121,0.063,0.118,0.113,0.075,0.061,0.061,0.122,0.099,0.067,0.067,0.059,0.091,0.080,0.104,0.046,0.046
0.006,0.002,0.014,0.010,0.027,0.052,0.032,0.030,0.034,0.191,0.074,0.122,0.085,0.223,0.171,0.132,0.145,0.109,0.098,0.122,0.072,0.130,0.144,0.086,0.060,0.059,0.132,0.104,0.068,0.070,0.061,0.082,0.072,0.095,0.046,0.046
0.007,0.002,0.015,0.011,0.029,0.053,0.031,0.032,0.036,0.195,0.075,0.118,0.086,0.239,0.176,0.133,0.150,0.108,0.092,0.117,0.069,0.144,0.156,0.092,0.061,0.062,0.135,0.105,0.069,0.068,0.060,0.082,0.072,0.094,0.046,0.046
0.007,0.002,0.016,0.011,0.029,0.054,0.032,0.033,0.036,0.198,0.076,0.121,0.086,0.240,0.174,0.133,0.151,0.107,0.093,0.119,0.070,0.144,0.156,0.092,0.062,0.061,0.135,0.103,0.068,0.068,0.060,0.082,0.072,0.095,0.046,0.046
0.000,0.000,0.000,0.001,0.000,0.001,0.001,0.001,0.001,0.026,0.009,0.014,0.011,0.177,0.162,0.118,0.100,0.091,0.078,0.110,0.057,0.119,0.114,0.075,0.061,0.061,0.123,0.108,0.070,0.070,0.061,0.092,0.081,0.104,0.046,0.046
0.008,0.002,0.017,0.011,0.033,0.058,0.030,0.035,0.038,0.200,0.076,0.108,0.088,0.235,0.180,0.132,0.133,0.099,0.085,0.106,0.062,0.143,0.152,0.090,0.062,0.062,0.133,0.111,0.071,0.071,0.062,0.083,0.072,0.095,0.046,0.046
0.000,0.000,0.000,0.001,0.000,0.001,0.001,0.001,0.001,0.027,0.010,0.014,0.011,0.180,0.167,0.120,0.096,0.089,0.076,0.106,0.055,0.120,0.115,0.075,0.061,0.061,0.124,0.113,0.071,0.072,0.062,0.093,0.081,0.105,0.047,0.046
0.000,0.000,0.000,0.001,0.000,0.002,0.001,0.001,0.001,0.029,0.010,0.016,0.012,0.183,0.168,0.121,0.100,0.092,0.078,0.108,0.057,0.121,0.114,0.076,0.062,0.062,0.120,0.110,0.071,0.070,0.061,0.090,0.080,0.103,0.046,0.046
0.005,0.001,0.013,0.009,0.024,0.047,0.025,0.028,0.032,0.188,0.072,0.103,0.082,0.241,0.182,0.133,0.139,0.102,0.087,0.110,0.063,0.143,0.162,0.092,0.061,0.061,0.142,0.112,0.071,0.071,0.062,0.084,0.074,0.097,0.046,0.046
0.000,0.000,0.000,0.001,0.000,0.001,0.001,0.001,0.001,0.026,0.010,0.016,0.011,0.167,0.154,0.116,0.103,0.095,0.083,0.118,0.062,0.111,0.111,0.072,0.060,0.059,0.123,0.105,0.068,0.069,0.061,0.092,0.080,0.104,0.046,0.046
0.000,0.000,0.000,0.001,0.000,0.001,0.001,0.001,0.001,0.025,0.010,0.016,0.011,0.171,0.154,0.116,0.103,0.093,0.082,0.116,0.060,0.117,0.113,0.074,0.061,0.061,0.124,0.106,0.068,0.070,0.061,0.093,0.081,0.105,0.047,0.046
0.000,0.000,0.000,0.001,0.000,0.001,0.001,0.001,0.001,0.028,0.010,0.016,0.012,0.177,0.163,0.119,0.104,0.096,0.082,0.115,0.060,0.119,0.113,0.075,0.061,0.062,0.121,0.109,0.070,0.070,0.061,0.091,0.080,0.103,0.046,0.046
