-0.521
-0.399
-1.790
-1.480
-1.044
-1.567
-1.444
-0.146
-1.765
-1.240
-0.420
-1.749
-1.584
-1.256
-1.897
-1.791
-1.947
-0.168
-0.172
0.909
1.140
0.452
0.181
-0.860
-1.679
-1.340
0.377
0.162
0.234
