-1.170
-0.256
-1.435
-0.040
-0.024
0.768
0.916
1.662
0.301
-0.011
1.011
-0.393
-1.383
-0.837
-0.327
-0.900
-0.743
-1.013
1.234
0.628
0.321
0.267
1.383
1.380
-0.640
-0.255
0.630
-0.294
0.360
-0.133
