0.21887
0.14094
0.22546
0.20985
0.24503
0.21843
0.22228
0.27371
0.20675
0.22717
0.15645
0.20574
0.20588
0.20149
0.35058
0.63242
0.20108
0.46307
0.22457
0.22048
0.25637
0.22821
0.21619
0.21134
0.46852
0.42989
0.34144
0.18190
0.90943
