0.068,0.006,0.006,0.006,0.006,0.007,0.009,0.006,0.006,0.006,0.007,0.006,0.004,0.002,0.004,0.015,0.004,0.010,0.003
0.167,0.116,0.100,0.101,0.117,0.112,0.112,0.106,0.095,0.119,0.095,0.104,0.050,0.024,0.044,0.047,0.150,0.161,0.025
0.102,0.038,0.047,0.089,0.077,0.092,0.085,0.064,0.073,0.067,0.084,0.052,0.003,0.009,0.012,0.115,0.027,0.032,0.073
0.068,0.020,0.023,0.037,0.047,0.023,0.024,0.027,0.022,0.026,0.023,0.022,0.030,0.015,0.020,0.015,0.044,0.058,0.013
0.125,0.112,0.038,0.124,0.055,0.042,0.074,0.043,0.077,0.056,0.085,0.122,0.064,0.014,0.022,0.144,0.047,0.072,0.141
0.158,0.030,0.035,0.031,0.036,0.032,0.032,0.038,0.033,0.022,0.036,0.034,0.011,0.020,0.008,0.012,0.000,0.001,0.016
0.166,0.120,0.069,0.114,0.072,0.111,0.070,0.086,0.072,0.114,0.069,0.075,0.058,0.008,0.005,0.012,0.002,0.003,0.005
0.099,0.071,0.066,0.079,0.070,0.065,0.080,0.078,0.079,0.066,0.062,0.064,0.086,0.066,0.089,0.065,0.208,0.159,0.032
0.069,0.024,0.028,0.022,0.022,0.021,0.026,0.025,0.022,0.027,0.021,0.021,0.079,0.021,0.045,0.022,0.044,0.093,0.024
0.084,0.096,0.084,0.044,0.051,0.094,0.076,0.044,0.047,0.076,0.030,0.084,0.007,0.048,0.028,0.099,0.038,0.036,0.083
0.086,0.009,0.008,0.015,0.008,0.011,0.007,0.010,0.008,0.009,0.009,0.007,0.002,0.002,0.003,0.001,0.031,0.025,0.003
0.091,0.083,0.068,0.079,0.074,0.082,0.070,0.077,0.069,0.068,0.084,0.068,0.086,0.081,0.068,0.091,0.083,0.045,0.023
0.049,0.016,0.016,0.014,0.016,0.015,0.017,0.028,0.014,0.021,0.015,0.017,0.065,0.100,0.045,0.083,0.114,0.129,0.049
