0.026,0.000,0.000,0.000,0.001,0.000,0.001,0.001,0.001,0.000,0.001,0.001,0.001,0.006,0.004,0.034,0.020,0.037,0.037,0.040,0.053,0.053,0.057,0.062,0.062,0.190,0.206,0.176,0.270,0.270,0.027,0.036,0.026,0.036,0.033,0.036,0.036,0.036,0.036,0.192,0.254,0.270,0.270,0.223,0.206,0.271,0.182,0.182,0.182,0.170,0.182,0.294,0.292,0.262,0.246,0.294
0.015,0.000,0.000,0.001,0.001,0.000,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.006,0.004,0.018,0.011,0.020,0.020,0.070,0.085,0.085,0.090,0.099,0.099,0.217,0.230,0.197,0.270,0.270,0.043,0.054,0.047,0.054,0.050,0.054,0.054,0.054,0.054,0.245,0.270,0.270,0.270,0.270,0.247,0.269,0.182,0.182,0.182,0.170,0.182,0.294,0.295,0.262,0.246,0.294
0.027,0.000,0.000,0.000,0.001,0.000,0.001,0.001,0.001,0.000,0.001,0.001,0.001,0.006,0.004,0.034,0.021,0.038,0.038,0.039,0.052,0.052,0.055,0.061,0.061,0.190,0.206,0.176,0.270,0.270,0.027,0.036,0.026,0.036,0.033,0.036,0.036,0.036,0.036,0.189,0.251,0.270,0.270,0.222,0.205,0.268,0.183,0.183,0.183,0.171,0.183,0.294,0.292,0.262,0.246,0.294
0.015,0.000,0.000,0.001,0.001,0.000,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.006,0.003,0.018,0.011,0.020,0.020,0.069,0.085,0.085,0.090,0.099,0.099,0.216,0.229,0.196,0.270,0.270,0.042,0.054,0.047,0.054,0.050,0.054,0.054,0.054,0.054,0.243,0.267,0.270,0.270,0.271,0.247,0.270,0.182,0.182,0.182,0.171,0.182,0.294,0.295,0.262,0.246,0.294
0.014,0.000,0.000,0.001,0.001,0.000,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.006,0.003,0.018,0.011,0.020,0.020,0.071,0.086,0.086,0.091,0.100,0.100,0.217,0.231,0.198,0.270,0.270,0.042,0.054,0.048,0.054,0.050,0.054,0.054,0.054,0.054,0.244,0.268,0.270,0.270,0.271,0.248,0.269,0.183,0.183,0.183,0.171,0.183,0.294,0.295,0.262,0.246,0.294
0.025,0.000,0.000,0.000,0.001,0.000,0.000,0.001,0.001,0.000,0.001,0.001,0.001,0.006,0.004,0.033,0.020,0.037,0.037,0.039,0.052,0.052,0.055,0.061,0.061,0.190,0.205,0.176,0.270,0.270,0.027,0.036,0.025,0.036,0.033,0.036,0.036,0.036,0.036,0.188,0.251,0.270,0.270,0.221,0.204,0.271,0.184,0.184,0.184,0.172,0.184,0.294,0.292,0.262,0.247,0.294
0.027,0.000,0.000,0.000,0.001,0.000,0.001,0.001,0.001,0.000,0.001,0.001,0.001,0.006,0.004,0.035,0.021,0.038,0.038,0.038,0.051,0.051,0.055,0.060,0.060,0.190,0.205,0.175,0.270,0.270,0.026,0.035,0.025,0.035,0.033,0.035,0.035,0.035,0.035,0.184,0.248,0.270,0.270,0.220,0.203,0.269,0.183,0.183,0.183,0.171,0.183,0.294,0.292,0.262,0.246,0.294
0.015,0.000,0.000,0.001,0.001,0.000,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.006,0.003,0.018,0.011,0.020,0.020,0.070,0.086,0.086,0.091,0.100,0.100,0.216,0.229,0.196,0.270,0.270,0.042,0.054,0.047,0.054,0.050,0.054,0.054,0.054,0.054,0.244,0.270,0.270,0.270,0.270,0.247,0.270,0.182,0.182,0.182,0.170,0.182,0.294,0.295,0.261,0.246,0.294
0.014,0.000,0.000,0.001,0.001,0.000,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.006,0.003,0.018,0.011,0.020,0.020,0.071,0.086,0.086,0.091,0.100,0.100,0.217,0.230,0.197,0.269,0.269,0.043,0.055,0.048,0.055,0.051,0.055,0.055,0.055,0.055,0.245,0.269,0.270,0.270,0.271,0.248,0.269,0.183,0.183,0.183,0.171,0.183,0.294,0.295,0.261,0.246,0.294
0.028,0.000,0.000,0.000,0.001,0.000,0.001,0.001,0.001,0.000,0.001,0.001,0.001,0.006,0.004,0.034,0.021,0.038,0.038,0.039,0.052,0.051,0.055,0.060,0.060,0.190,0.205,0.175,0.270,0.270,0.027,0.036,0.026,0.036,0.033,0.036,0.036,0.036,0.036,0.192,0.254,0.270,0.270,0.223,0.206,0.267,0.181,0.181,0.181,0.169,0.181,0.294,0.292,0.262,0.246,0.294
