-95.029,-69.888,-63.365,-63.409,-98.810,-73.670,-67.250,-67.675,-67.337,-67.768,-67.386,-49.813,-73.609,-55.526,-50.238,-49.965,-51.695,-49.706,-49.702,-49.768,-49.949,-49.792,-49.758,-45.537,-22.460,-27.452,-39.058,-38.425,-38.855,-38.821,-38.354,-38.292,-38.349,-38.462,-38.341,-38.282,-12.642,-12.657,-17.850,-19.731,-17.737,-17.865,-12.774,-12.294,-11.968,-12.306,-12.590,-12.516,-12.260,-12.264,-13.754,-13.716,-13.862,-12.125,-12.057,-12.045
-124.317,-89.157,-84.216,-84.218,-130.217,-95.069,-90.033,-90.869,-90.286,-90.584,-90.230,-61.945,-89.068,-67.116,-62.777,-62.157,-64.027,-62.038,-61.983,-62.024,-62.140,-62.031,-62.128,-48.248,-21.818,-26.297,-42.476,-42.036,-42.331,-42.561,-41.893,-41.862,-41.829,-41.957,-41.774,-41.966,-12.472,-12.495,-17.188,-19.199,-17.155,-17.211,-13.281,-12.494,-12.095,-12.370,-12.482,-12.741,-12.623,-12.162,-13.877,-13.854,-13.942,-11.999,-11.958,-11.933
-126.261,-91.597,-86.216,-86.256,-129.756,-95.106,-89.766,-90.164,-89.909,-90.156,-89.863,-61.378,-89.472,-66.877,-61.775,-61.395,-63.442,-61.264,-61.384,-61.388,-61.474,-61.374,-61.468,-49.756,-22.234,-27.161,-43.712,-43.283,-43.529,-43.537,-43.079,-43.151,-43.056,-43.218,-43.105,-43.231,-12.463,-12.373,-17.640,-19.694,-17.636,-17.549,-12.671,-12.239,-12.080,-12.020,-12.215,-12.259,-12.200,-12.046,-13.845,-13.903,-13.984,-11.942,-11.980,-11.961
-109.039,-73.526,-71.706,-71.800,-116.110,-80.606,-78.786,-79.335,-79.023,-79.506,-78.974,-56.753,-83.819,-62.510,-57.301,-57.006,-59.012,-56.877,-56.751,-56.832,-56.940,-56.864,-56.958,-42.627,-16.251,-21.317,-42.292,-41.839,-42.321,-42.207,-41.728,-41.681,-41.702,-41.785,-41.720,-41.807,-12.438,-12.331,-17.768,-19.916,-17.655,-17.661,-12.841,-12.354,-12.048,-12.571,-12.705,-12.559,-12.305,-12.223,-14.008,-13.993,-14.065,-12.075,-11.923,-11.918
-106.125,-71.287,-68.669,-68.676,-110.232,-75.402,-72.796,-73.606,-72.944,-73.388,-72.915,-57.202,-83.735,-62.901,-58.011,-57.420,-59.062,-57.073,-57.090,-57.201,-57.320,-57.122,-57.284,-43.763,-17.805,-22.928,-41.868,-41.440,-41.883,-42.156,-41.252,-41.292,-41.288,-41.430,-41.277,-41.375,-12.471,-12.381,-17.839,-19.708,-17.735,-17.749,-13.623,-12.745,-12.108,-12.405,-12.692,-13.040,-12.808,-12.353,-13.701,-13.662,-13.878,-12.123,-12.059,-12.077
-113.281,-87.506,-78.666,-78.729,-120.195,-94.420,-85.652,-86.037,-85.801,-86.103,-85.861,-53.993,-76.903,-59.867,-54.379,-54.077,-56.425,-53.966,-53.886,-54.002,-54.202,-53.997,-53.947,-48.107,-25.910,-31.071,-38.159,-37.596,-37.898,-37.869,-37.447,-37.455,-37.438,-37.652,-37.433,-37.400,-12.636,-12.648,-18.060,-20.483,-17.944,-18.072,-12.700,-12.264,-12.068,-12.322,-12.481,-12.398,-12.244,-12.140,-14.375,-14.378,-14.580,-12.050,-12.159,-12.156
-109.918,-84.197,-76.118,-76.004,-117.007,-91.285,-83.211,-83.605,-83.313,-83.897,-83.380,-52.548,-75.621,-58.036,-52.941,-52.711,-54.623,-52.556,-52.557,-52.526,-52.716,-52.485,-52.485,-46.339,-23.836,-28.754,-38.308,-37.839,-38.424,-38.302,-37.736,-37.716,-37.740,-37.917,-37.665,-37.675,-12.410,-12.439,-17.597,-19.725,-17.659,-17.626,-12.871,-12.233,-11.940,-12.649,-12.809,-12.680,-12.512,-12.277,-13.994,-13.932,-14.174,-12.119,-12.124,-12.137
-113.999,-80.300,-75.914,-75.788,-116.532,-82.846,-78.384,-79.061,-78.535,-78.878,-78.618,-58.346,-85.957,-63.976,-59.022,-58.473,-60.509,-58.372,-58.419,-58.410,-58.580,-58.329,-58.498,-47.836,-20.849,-25.855,-43.125,-42.651,-42.993,-43.180,-42.466,-42.565,-42.459,-42.745,-42.480,-42.654,-12.414,-12.395,-17.665,-19.797,-17.707,-17.645,-13.151,-12.451,-11.924,-12.260,-12.363,-12.631,-12.578,-12.077,-13.854,-13.873,-14.133,-11.909,-12.125,-12.136
-139.220,-102.961,-96.734,-96.822,-147.536,-111.288,-105.025,-105.755,-105.295,-105.903,-105.275,-65.288,-93.658,-70.730,-66.015,-65.513,-67.486,-65.382,-65.397,-65.404,-65.536,-65.380,-65.490,-51.160,-23.471,-28.231,-43.810,-43.399,-44.004,-43.847,-43.163,-43.246,-43.191,-43.387,-43.183,-43.332,-12.443,-12.378,-17.525,-19.615,-17.529,-17.460,-13.042,-12.378,-12.108,-12.618,-12.740,-12.511,-12.323,-12.166,-13.865,-13.923,-14.088,-11.998,-12.074,-12.083
-103.111,-76.398,-70.581,-70.701,-107.895,-81.183,-75.494,-75.891,-75.634,-75.903,-75.670,-51.456,-75.630,-56.900,-51.852,-51.467,-53.933,-51.413,-51.347,-51.440,-51.631,-51.455,-51.387,-44.592,-21.005,-25.861,-39.321,-38.872,-39.142,-39.054,-38.703,-38.718,-38.657,-38.911,-38.731,-38.665,-12.472,-12.344,-17.648,-20.126,-17.540,-17.520,-12.550,-12.227,-12.099,-12.239,-12.351,-12.108,-11.968,-12.058,-14.440,-14.469,-14.647,-11.967,-12.145,-12.147
-118.834,-84.912,-80.566,-80.568,-125.687,-91.775,-87.338,-88.176,-87.619,-87.851,-87.554,-58.807,-85.584,-64.276,-59.643,-58.941,-60.905,-58.871,-58.899,-58.861,-59.021,-58.800,-58.979,-46.937,-20.824,-25.629,-42.049,-41.664,-41.895,-42.035,-41.448,-41.438,-41.412,-41.596,-41.476,-41.557,-12.438,-12.477,-17.491,-19.554,-17.548,-17.531,-13.259,-12.701,-12.158,-12.310,-12.409,-12.571,-12.528,-12.081,-13.853,-13.783,-14.001,-11.976,-12.072,-12.069
-104.226,-72.037,-67.283,-67.304,-111.297,-79.117,-74.347,-74.929,-74.569,-74.919,-74.501,-56.055,-82.442,-61.679,-56.636,-56.157,-58.100,-56.089,-56.071,-56.054,-56.208,-55.976,-56.159,-47.399,-21.740,-26.637,-41.867,-41.361,-41.710,-41.727,-41.119,-41.138,-41.124,-41.321,-41.048,-41.243,-12.596,-12.643,-17.706,-19.763,-17.734,-17.752,-13.030,-12.351,-12.158,-12.502,-12.601,-12.594,-12.507,-12.130,-13.830,-13.771,-14.032,-12.018,-12.073,-12.101
