-104.416,-75.585,-74.004,-72.795,-73.043,-71.637,-73.617,-73.480,-81.331,-50.777,-49.633,-49.712,-60.686,-58.963,-59.105,-59.907,-57.818,-58.415,-58.630,-56.739,-58.657,-59.111,-59.077,-58.581,-59.116,-20.037,-18.225,-18.778,-17.001,-16.928,-17.819,-17.572,-18.061,-18.488,-18.481,-16.823,-17.242,-18.138,-17.651,-18.226,-18.619,-18.599,-17.431,-16.980,-17.004,-16.975,-16.977,-16.924,-16.934,-17.457,-16.052,-16.030,-16.056,-17.562,-17.462,-17.399
-74.253,-58.260,-57.654,-56.389,-56.709,-55.518,-57.178,-57.250,-48.532,-31.875,-30.872,-30.615,-48.618,-48.034,-48.016,-48.432,-47.024,-47.358,-47.652,-45.881,-47.721,-47.983,-48.021,-47.612,-47.982,-19.241,-18.004,-18.358,-17.167,-17.321,-18.087,-17.770,-18.451,-18.698,-18.781,-16.836,-17.303,-18.075,-17.491,-17.963,-18.407,-18.376,-17.562,-16.974,-16.911,-17.013,-16.971,-17.127,-17.137,-17.425,-16.159,-16.200,-16.199,-17.418,-17.663,-17.512
-88.787,-69.686,-69.244,-67.824,-68.280,-67.124,-68.668,-68.880,-55.201,-35.264,-34.448,-34.178,-52.038,-51.294,-51.602,-51.948,-50.466,-51.011,-51.031,-49.484,-51.168,-51.502,-51.456,-51.238,-51.482,-19.342,-17.985,-18.724,-16.967,-16.919,-18.256,-17.884,-18.414,-18.772,-18.779,-17.226,-17.404,-17.907,-17.513,-17.902,-18.379,-18.384,-17.406,-17.072,-17.072,-16.989,-17.149,-17.039,-16.993,-17.832,-16.431,-16.433,-16.487,-17.404,-17.591,-17.709
-97.924,-77.366,-76.813,-75.684,-75.931,-74.830,-76.499,-76.393,-62.736,-41.777,-40.378,-40.429,-53.866,-53.548,-53.318,-53.747,-52.147,-52.533,-52.524,-51.337,-52.862,-53.369,-53.328,-52.898,-53.329,-19.254,-17.884,-18.354,-17.447,-17.322,-17.836,-17.810,-18.168,-18.635,-18.612,-16.683,-17.138,-17.607,-17.515,-18.085,-18.453,-18.502,-16.989,-17.051,-17.168,-17.051,-17.022,-17.112,-16.843,-17.402,-16.411,-16.556,-16.404,-17.584,-17.419,-17.468
-96.884,-76.718,-76.172,-75.117,-75.324,-73.573,-75.657,-75.631,-61.624,-40.811,-40.212,-39.787,-53.365,-52.805,-52.824,-53.178,-52.205,-52.065,-52.346,-50.227,-52.426,-52.716,-52.838,-52.283,-52.739,-19.296,-17.869,-18.441,-17.355,-17.124,-18.550,-18.470,-18.913,-19.216,-19.267,-16.835,-17.250,-18.275,-17.905,-18.238,-18.647,-18.786,-17.482,-17.104,-17.223,-17.196,-17.108,-16.920,-16.926,-17.481,-15.872,-15.870,-15.870,-17.455,-17.606,-17.417
-100.255,-73.222,-71.045,-69.689,-70.197,-68.817,-70.677,-70.745,-77.869,-48.634,-47.253,-47.306,-59.640,-57.439,-57.462,-58.358,-56.056,-56.823,-57.074,-55.235,-57.057,-57.473,-57.527,-57.162,-57.489,-20.651,-19.001,-19.294,-17.131,-17.219,-17.540,-17.338,-17.775,-18.197,-18.194,-16.818,-17.325,-17.974,-17.514,-17.995,-18.374,-18.361,-17.500,-17.103,-17.055,-17.106,-17.033,-17.167,-17.171,-17.409,-16.116,-16.108,-16.140,-17.534,-17.485,-17.613
-97.702,-69.756,-68.179,-66.925,-67.201,-65.896,-67.724,-67.723,-79.012,-49.353,-48.171,-48.235,-59.940,-58.228,-58.363,-59.117,-57.046,-57.759,-57.796,-56.081,-57.885,-58.270,-58.330,-57.908,-58.316,-20.076,-18.448,-18.795,-17.138,-17.174,-17.935,-17.628,-18.061,-18.445,-18.467,-16.918,-17.424,-18.079,-17.669,-18.192,-18.553,-18.592,-17.393,-17.112,-17.078,-17.034,-16.979,-17.137,-17.122,-17.428,-16.086,-16.113,-16.114,-17.539,-17.491,-17.520
-68.873,-51.955,-51.209,-50.222,-50.506,-48.746,-51.045,-50.666,-48.989,-31.145,-30.690,-30.291,-49.697,-48.831,-48.952,-49.366,-48.378,-48.252,-48.747,-46.488,-48.546,-49.044,-48.950,-48.407,-49.095,-19.043,-17.806,-18.089,-17.035,-17.083,-18.562,-18.394,-18.860,-19.271,-19.274,-16.706,-17.238,-18.501,-18.000,-18.542,-18.799,-18.695,-17.809,-17.062,-17.060,-17.233,-17.232,-17.048,-17.209,-17.366,-15.949,-15.892,-15.924,-17.879,-17.512,-17.348
-98.432,-76.987,-76.478,-75.922,-75.614,-74.285,-76.089,-76.312,-62.045,-40.496,-39.414,-39.467,-54.242,-54.226,-53.734,-54.184,-53.139,-53.235,-53.390,-51.548,-53.339,-53.746,-53.779,-53.574,-53.750,-19.429,-18.095,-18.629,-17.731,-17.600,-18.640,-18.389,-18.745,-19.156,-19.141,-17.017,-17.423,-18.913,-18.397,-18.874,-19.272,-19.331,-17.568,-17.142,-17.159,-17.045,-17.026,-16.991,-17.041,-17.544,-16.178,-16.161,-16.278,-17.499,-17.470,-17.814
-102.413,-73.889,-71.843,-70.615,-70.993,-69.488,-71.396,-71.450,-80.308,-49.616,-48.600,-48.510,-61.432,-59.263,-59.386,-60.267,-58.248,-58.859,-59.173,-57.030,-58.943,-59.391,-59.413,-58.993,-59.386,-20.508,-18.909,-19.209,-16.957,-17.147,-18.007,-17.625,-18.090,-18.503,-18.533,-16.918,-17.400,-18.198,-17.561,-17.964,-18.417,-18.373,-17.748,-17.041,-16.939,-17.068,-17.062,-17.175,-17.267,-17.461,-15.926,-15.974,-15.984,-17.412,-17.416,-17.491
