0.180,0.187,0.195,0.191,0.187,0.187,0.187,0.187,0.187,0.367,0.367,0.418,0.399,0.395,0.409,0.409,0.396,0.396,0.396
0.019,0.016,0.021,0.020,0.016,0.016,0.016,0.016,0.016,0.367,0.367,0.418,0.399,0.395,0.409,0.409,0.396,0.396,0.396
0.180,0.187,0.195,0.191,0.187,0.187,0.187,0.187,0.187,0.367,0.367,0.418,0.399,0.395,0.409,0.409,0.396,0.396,0.396
0.018,0.015,0.020,0.019,0.015,0.015,0.015,0.015,0.015,0.367,0.367,0.418,0.399,0.395,0.409,0.409,0.396,0.396,0.396
0.019,0.016,0.021,0.020,0.016,0.016,0.016,0.016,0.016,0.367,0.367,0.418,0.399,0.395,0.409,0.409,0.396,0.396,0.396
0.180,0.187,0.195,0.191,0.187,0.187,0.187,0.187,0.187,0.367,0.367,0.418,0.399,0.395,0.409,0.409,0.396,0.396,0.396
0.180,0.187,0.195,0.191,0.187,0.187,0.187,0.187,0.187,0.367,0.367,0.418,0.399,0.395,0.409,0.409,0.396,0.396,0.396
0.019,0.015,0.021,0.020,0.015,0.015,0.015,0.015,0.015,0.367,0.367,0.418,0.399,0.395,0.409,0.409,0.396,0.396,0.396
0.019,0.015,0.021,0.020,0.015,0.015,0.015,0.015,0.015,0.367,0.367,0.418,0.399,0.395,0.409,0.409,0.396,0.396,0.396
0.180,0.187,0.195,0.191,0.187,0.187,0.187,0.187,0.187,0.367,0.367,0.418,0.399,0.395,0.409,0.409,0.396,0.396,0.396
0.019,0.016,0.021,0.020,0.016,0.016,0.016,0.016,0.016,0.367,0.367,0.418,0.399,0.395,0.409,0.409,0.396,0.396,0.396
0.019,0.015,0.021,0.020,0.015,0.015,0.015,0.015,0.015,0.367,0.367,0.418,0.399,0.395,0.409,0.409,0.396,0.396,0.396
0.180,0.187,0.195,0.191,0.187,0.187,0.187,0.187,0.187,0.367,0.367,0.418,0.399,0.395,0.409,0.409,0.396,0.396,0.396
0.018,0.015,0.020,0.020,0.015,0.015,0.015,0.015,0.015,0.367,0.367,0.418,0.399,0.395,0.409,0.409,0.396,0.396,0.396
0.180,0.187,0.195,0.191,0.187,0.187,0.187,0.187,0.187,0.367,0.367,0.418,0.399,0.395,0.409,0.409,0.396,0.396,0.396
0.180,0.187,0.195,0.191,0.187,0.187,0.187,0.187,0.187,0.367,0.367,0.418,0.399,0.395,0.409,0.409,0.396,0.396,0.396
0.180,0.187,0.195,0.191,0.187,0.187,0.187,0.187,0.187,0.367,0.367,0.418,0.399,0.395,0.409,0.409,0.396,0.396,0.396
0.019,0.015,0.021,0.020,0.015,0.015,0.015,0.015,0.015,0.367,0.367,0.418,0.399,0.395,0.409,0.409,0.396,0.396,0.396
0.180,0.187,0.195,0.191,0.187,0.187,0.187,0.187,0.187,0.367,0.367,0.418,0.399,0.395,0.409,0.409,0.396,0.396,0.396
